contract_id,customer_id,vehicle_model,dealer_region,credit_score,amount_financed,monthly_payment,days_past_due,contract_date
CON-004498,CUST-00935,GLE SUV,Midwest,,60924.62,648.63,0,2025-12-26
CON-004499,CUST-00183,S-Class Luxury,Pacific,692.0,87523.05,855.64,0,2025-11-24
CON-004500,CUST-00041,S-Class Luxury,Northeast,642.0,58438.43,1242.09,0,2025-01-24
CON-004501,CUST-00551,E-Class Sedan,Southeast,763.0,39332.63,1270.61,0,2024-02-14
CON-004502,CUST-00397,E-Class Sedan,Midwest,741.0,112531.55,1507.77,0,2025-10-24
CON-004503,CUST-00704,EQE Electric,Pacific,822.0,110072.44,1299.9,0,2024-04-26
CON-004504,CUST-00779,GLE SUV,Pacific,724.0,117517.84,1271.7,15,2024-05-01
CON-004505,CUST-00494,GLS Luxury SUV,Midwest,,95904.81,1686.06,0,2025-04-26
CON-004506,CUST-00659,E-Class Sedan,Southeast,,93031.3,1087.81,0,2024-06-18
CON-004507,CUST-00907,GLS Luxury SUV,Southwest,622.0,82515.26,792.85,0,2025-11-08
CON-004508,CUST-00333,C-Class Sedan,Northeast,755.0,45705.11,710.33,0,2025-02-03
CON-004509,CUST-00127,E-Class Sedan,Pacific,648.0,51085.0,1019.99,45,2025-10-22
CON-004510,CUST-00558,E-Class Sedan,Southeast,635.0,59604.92,1426.58,0,2025-05-14
CON-004511,CUST-00557,GLE SUV,Northeast,698.0,110663.29,555.31,15,2024-03-14
CON-004512,CUST-00001,EQE Electric,Midwest,783.0,49702.41,667.77,0,2024-05-28
CON-004513,CUST-00168,GLS Luxury SUV,Pacific,634.0,113444.22,637.95,0,2025-06-20
CON-004514,CUST-00620,E-Class Sedan,Southwest,617.0,79436.79,1260.83,15,2024-03-01
CON-004515,CUST-00019,E-Class Sedan,Midwest,822.0,95823.42,815.72,0,2024-02-23
CON-004516,CUST-00332,GLE SUV,Pacific,780.0,44370.78,716.14,0,2024-08-10
CON-004517,CUST-00584,GLE SUV,Southeast,815.0,57867.85,1270.6,0,2025-04-17
CON-004518,CUST-00456,EQE Electric,Northeast,594.0,116474.08,1489.7,0,2024-11-11
CON-004519,CUST-00957,GLS Luxury SUV,Northeast,723.0,57622.75,931.8,0,2024-06-18
CON-004520,CUST-00109,C-Class Sedan,Pacific,656.0,60204.35,1251.67,0,2025-12-01
CON-004521,CUST-00268,EQE Electric,Midwest,842.0,"$51,795.78 USD",627.56,15,2024-02-01
CON-004522,CUST-00445,C-Class Sedan,Southwest,764.0,45971.26,1715.75,0,2024-02-22
CON-004523,CUST-00240,S-Class Luxury,Southeast,634.0,54826.9,937.97,0,2024-05-18
CON-004524,CUST-00929,E-Class Sedan,Pacific,583.0,89597.79,1796.76,30,2025-01-08
CON-004525,CUST-00301,GLS Luxury SUV,Southeast,619.0,73706.26,1772.16,15,2024-02-16
CON-004526,CUST-00602,EQE Electric,Northeast,809.0,82069.25,1512.47,0,2024-03-30
CON-004527,CUST-00103,E-Class Sedan,Southwest,717.0,45401.01,526.09,0,2024-02-05
CON-004528,CUST-00988,GLS Luxury SUV,Southeast,682.0,103179.9,1206.52,0,2024-08-12
CON-004529,CUST-00250,GLS Luxury SUV,Pacific,586.0,101648.05,612.89,0,2025-07-07
CON-004530,CUST-00453,GLS Luxury SUV,Southwest,743.0,36835.14,1663.68,0,2024-09-25
CON-004531,CUST-00520,E-Class Sedan,Midwest,,67598.78,1526.53,0,2024-07-04
CON-004532,CUST-00153,EQE Electric,Pacific,675.0,40845.5,1764.04,0,2025-01-05
CON-004533,CUST-00859,GLE SUV,Southeast,638.0,102328.99,1290.9,0,2024-08-22
CON-004534,CUST-00174,E-Class Sedan,Southwest,810.0,97667.92,1178.82,0,2024-05-01
CON-004535,CUST-00343,GLS Luxury SUV,Pacific,756.0,111668.99,1174.67,0,2025-02-27
CON-004536,CUST-00670,EQE Electric,Southwest,669.0,55094.34,1002.38,0,2025-01-23
CON-004537,CUST-00431,S-Class Luxury,Southwest,615.0,73785.15,1109.3,0,2024-04-26
CON-004538,CUST-00727,C-Class Sedan,Southwest,750.0,50681.47,1326.04,0,2025-04-10
CON-004539,CUST-00689,GLS Luxury SUV,Southeast,705.0,66554.97,1712.83,0,2025-03-04
CON-004540,CUST-00687,S-Class Luxury,Pacific,783.0,79390.68,1274.65,0,2025-03-17
CON-004541,CUST-00852,GLE SUV,Northeast,676.0,39533.12,1614.25,0,2024-02-08
CON-004542,CUST-00850,GLS Luxury SUV,Northeast,817.0,95763.98,1621.61,0,2024-06-10
CON-004543,CUST-00658,S-Class Luxury,Southeast,752.0,81179.94,1174.48,0,2025-09-12
CON-004544,CUST-00962,GLS Luxury SUV,Southeast,,105461.52,951.71,0,2025-06-09
CON-004545,CUST-00324,E-Class Sedan,Southwest,596.0,58101.34,1331.45,15,2024-06-14
CON-004546,CUST-00990,EQE Electric,Pacific,719.0,111782.29,1079.64,0,2025-03-20
CON-004547,CUST-00673,S-Class Luxury,Pacific,833.0,119889.01,605.87,0,2025-03-18
CON-004548,CUST-00639,EQE Electric,Midwest,730.0,113140.37,991.15,0,2024-11-26
CON-004549,CUST-00420,E-Class Sedan,Midwest,719.0,101120.86,1792.29,0,2024-11-30
CON-004550,CUST-00594,E-Class Sedan,Northeast,693.0,104051.35,563.07,0,2024-04-21
CON-004551,CUST-00485,EQE Electric,Midwest,647.0,83768.26,1405.67,0,2025-12-14
CON-004552,CUST-00659,S-Class Luxury,Midwest,758.0,51163.08,1593.55,0,2024-05-18
CON-004553,CUST-00751,EQE Electric,Northeast,704.0,"$92,548.46 USD",1343.34,0,2024-06-14
CON-004554,CUST-00412,EQE Electric,Northeast,812.0,95584.01,1240.67,0,2025-02-17
CON-004555,CUST-00936,C-Class Sedan,Midwest,726.0,118757.74,1419.82,0,2024-06-17
CON-004556,CUST-00084,S-Class Luxury,Pacific,690.0,81010.61,1058.15,0,2024-05-03
CON-004557,CUST-00113,C-Class Sedan,Midwest,817.0,58066.37,618.77,0,2025-07-03
CON-004558,CUST-00737,GLS Luxury SUV,Southwest,582.0,93112.16,1751.08,0,2024-04-07
CON-004559,CUST-00332,EQE Electric,Southwest,790.0,118246.94,1061.99,0,2024-02-29
CON-004560,CUST-00378,GLS Luxury SUV,Southwest,604.0,50063.18,1365.01,15,2024-01-19
CON-004561,CUST-00755,S-Class Luxury,Southeast,763.0,62709.82,1190.7,0,2024-05-03
CON-004562,CUST-00655,EQE Electric,Southwest,,81059.88,571.07,0,2024-08-13
CON-004563,CUST-00041,GLS Luxury SUV,Pacific,702.0,49468.24,1738.57,0,2025-09-03
CON-004564,CUST-00935,GLE SUV,Southeast,634.0,36888.75,1530.3,0,2024-11-19
CON-004565,CUST-00770,E-Class Sedan,Southeast,742.0,63643.57,693.83,0,2024-01-17
CON-004566,CUST-00959,EQE Electric,Southwest,766.0,108556.52,1776.14,0,2024-03-20
CON-004567,CUST-00797,E-Class Sedan,Midwest,618.0,38694.81,1457.97,0,2025-08-19
CON-004568,CUST-00105,C-Class Sedan,Northeast,764.0,71458.97,1114.02,0,2025-03-31
CON-004569,CUST-00202,GLS Luxury SUV,Midwest,662.0,99787.07,1294.78,0,2025-06-24
CON-004570,CUST-00450,C-Class Sedan,Midwest,774.0,116020.52,638.76,0,2025-10-07
CON-004571,CUST-00819,EQE Electric,Southeast,613.0,118765.41,1228.53,0,2025-12-06
CON-004572,CUST-00843,E-Class Sedan,Southeast,692.0,70867.4,595.76,0,2025-09-22
CON-004573,CUST-00973,E-Class Sedan,Southeast,809.0,115782.67,1208.31,0,2025-01-12
CON-004574,CUST-00266,GLS Luxury SUV,Pacific,,38010.61,1218.5,0,2024-07-09
CON-004575,CUST-00910,EQE Electric,Pacific,744.0,98402.94,1636.77,30,2025-10-26
CON-004576,CUST-00210,GLE SUV,Northeast,761.0,89633.41,1442.57,15,2025-05-05
CON-004577,CUST-00563,GLE SUV,Southeast,818.0,56209.36,824.42,60,2025-02-08
CON-004578,CUST-00118,GLS Luxury SUV,Southwest,716.0,78122.07,1654.95,0,2024-09-28
CON-004579,CUST-00713,EQE Electric,Southeast,845.0,46012.07,1245.22,0,2025-10-05
CON-004580,CUST-00377,GLS Luxury SUV,Pacific,766.0,109085.76,1288.29,0,2025-03-05
CON-004581,CUST-00551,EQE Electric,Southeast,619.0,65421.34,719.68,0,2025-06-03
CON-004582,CUST-00540,C-Class Sedan,Pacific,746.0,88213.78,1615.11,0,2025-10-07
CON-004583,CUST-00771,GLS Luxury SUV,Southeast,839.0,48495.98,1710.25,0,2025-01-18
CON-004584,CUST-00084,EQE Electric,Southwest,722.0,52524.01,1507.49,0,2024-07-10
CON-004585,CUST-00454,GLE SUV,Northeast,783.0,119316.29,1722.98,0,2025-08-25
CON-004586,CUST-00667,EQE Electric,Southwest,755.0,99012.34,892.99,0,2025-03-10
CON-004587,CUST-00629,EQE Electric,Pacific,841.0,116767.61,1619.45,0,2024-03-03
CON-004588,CUST-00514,GLS Luxury SUV,Midwest,831.0,60147.35,1135.56,0,2024-08-03
CON-004589,CUST-00605,C-Class Sedan,Southwest,779.0,48987.84,713.09,0,2024-05-13
CON-004590,CUST-00678,C-Class Sedan,Southeast,778.0,77760.82,1369.44,0,2025-09-10
CON-004591,CUST-00387,C-Class Sedan,Northeast,775.0,77046.8,1389.36,0,2024-06-09
CON-004592,CUST-00912,C-Class Sedan,Southeast,656.0,49870.45,873.0,0,2024-09-14
CON-004593,CUST-00350,S-Class Luxury,Southeast,598.0,97323.66,535.74,0,2025-02-28
CON-004594,CUST-00296,GLS Luxury SUV,Southwest,641.0,65751.09,759.8,0,2025-06-11
CON-004595,CUST-00258,E-Class Sedan,Northeast,829.0,50841.04,1019.71,0,2024-12-23
CON-004596,CUST-00081,GLS Luxury SUV,Midwest,806.0,63218.59,717.83,0,2025-01-09
CON-004597,CUST-00937,S-Class Luxury,Southeast,706.0,82910.99,752.24,30,2025-07-24
CON-004598,CUST-00268,C-Class Sedan,Northeast,637.0,96750.03,1008.81,0,2024-01-09
CON-004599,CUST-00419,S-Class Luxury,Midwest,783.0,75960.73,1750.32,0,2024-07-15
CON-004600,CUST-00235,GLE SUV,Southeast,822.0,79675.57,1493.52,0,2024-04-26
CON-004601,CUST-00833,GLE SUV,Northeast,831.0,46810.4,915.67,0,2024-01-10
CON-004602,CUST-00311,GLS Luxury SUV,Southwest,778.0,112748.73,1737.09,0,2025-06-02
CON-004603,CUST-00813,GLS Luxury SUV,Southeast,819.0,113941.56,1339.34,0,2024-12-14
CON-004604,CUST-00975,E-Class Sedan,Southeast,718.0,93091.26,1092.08,0,2025-12-06
CON-004605,CUST-00986,E-Class Sedan,Northeast,701.0,36498.67,1108.79,0,2025-02-07
CON-004606,CUST-00357,GLE SUV,Southeast,628.0,"$80,651.31 USD",1033.97,0,2025-09-26
CON-004607,CUST-00213,C-Class Sedan,Midwest,694.0,88483.61,802.89,0,2025-07-28
CON-004608,CUST-00574,S-Class Luxury,Southeast,830.0,119545.61,1002.62,0,2024-01-04
CON-004609,CUST-00049,E-Class Sedan,Pacific,586.0,119665.69,1186.27,15,2024-11-23
CON-004610,CUST-00127,EQE Electric,Midwest,798.0,107896.96,1186.44,0,2025-05-26
CON-004611,CUST-00223,E-Class Sedan,Northeast,656.0,40425.63,1490.26,0,2024-05-09
CON-004612,CUST-00921,C-Class Sedan,Midwest,758.0,116028.49,966.44,0,2025-08-09
CON-004613,CUST-00279,C-Class Sedan,Pacific,724.0,87076.21,1431.84,0,2025-04-28
CON-004614,CUST-00408,GLS Luxury SUV,Pacific,733.0,103075.38,1251.52,0,2024-12-23
CON-004615,CUST-00505,S-Class Luxury,Southeast,700.0,69611.39,1750.4,15,2025-01-19
CON-004616,CUST-00294,C-Class Sedan,Southeast,703.0,62171.91,1000.87,0,2024-09-10
CON-004617,CUST-00796,E-Class Sedan,Southwest,729.0,74375.75,1671.58,0,2024-06-15
CON-004618,CUST-00277,E-Class Sedan,Midwest,847.0,47484.33,1566.84,30,2025-12-13
CON-004619,CUST-00438,GLE SUV,Southwest,580.0,65350.62,1328.96,30,2025-11-10
CON-004620,CUST-00107,C-Class Sedan,Pacific,740.0,107897.49,1350.87,0,2025-04-13
CON-004621,CUST-00658,EQE Electric,Southeast,823.0,38225.79,610.04,0,2025-05-07
CON-004622,CUST-00420,GLS Luxury SUV,Southeast,830.0,47824.63,1735.29,0,2024-12-03
CON-004623,CUST-00611,S-Class Luxury,Southeast,643.0,45634.87,639.02,0,2024-02-20
CON-004624,CUST-00429,EQE Electric,Northeast,827.0,69261.42,1232.2,15,2024-02-25
CON-004625,CUST-00375,GLS Luxury SUV,Pacific,694.0,119743.89,929.09,0,2024-03-13
CON-004626,CUST-00073,E-Class Sedan,Southeast,580.0,49735.42,1058.81,0,2025-08-22
CON-004627,CUST-00949,EQE Electric,Pacific,620.0,47366.03,1293.24,0,2024-02-21
CON-004628,CUST-00998,GLS Luxury SUV,Southeast,752.0,112779.74,1681.51,0,2024-05-04
CON-004629,CUST-00634,E-Class Sedan,Midwest,667.0,109974.29,1094.84,0,2024-09-18
CON-004630,CUST-00030,E-Class Sedan,Pacific,677.0,37740.43,1784.05,0,2025-07-28
CON-004631,CUST-00188,E-Class Sedan,Southwest,667.0,98895.01,1270.66,0,2025-07-01
CON-004632,CUST-00364,E-Class Sedan,Northeast,830.0,90714.58,708.72,0,2025-06-04
CON-004633,CUST-00866,E-Class Sedan,Southwest,720.0,100257.97,747.01,0,2024-11-25
CON-004634,CUST-00800,GLE SUV,Pacific,650.0,77032.71,1430.94,0,2024-11-18
CON-004635,CUST-00451,EQE Electric,Southeast,716.0,119267.23,565.52,0,2024-08-28
CON-004636,CUST-00195,GLS Luxury SUV,Pacific,678.0,38727.0,1124.44,0,2024-10-11
CON-004637,CUST-00156,GLE SUV,Northeast,730.0,54921.58,692.68,0,2025-08-24
CON-004638,CUST-00172,GLE SUV,Pacific,754.0,68706.41,1063.18,0,2024-09-20
CON-004639,CUST-00847,C-Class Sedan,Southeast,746.0,73231.13,1474.89,0,2024-10-25
CON-004640,CUST-00041,C-Class Sedan,Southwest,836.0,113316.23,1096.46,0,2024-07-23
CON-004641,CUST-00063,C-Class Sedan,Midwest,803.0,82600.37,712.49,0,2024-10-17
CON-004642,CUST-00023,S-Class Luxury,Southwest,644.0,38834.43,827.5,0,2024-07-29
CON-004643,CUST-00360,C-Class Sedan,Southeast,648.0,69668.35,977.8,0,2024-12-31
CON-004644,CUST-00075,GLS Luxury SUV,Southeast,646.0,70401.69,590.43,0,2025-04-08
CON-004645,CUST-00560,GLE SUV,Northeast,629.0,117066.73,1259.64,0,2025-12-19
CON-004646,CUST-00672,GLS Luxury SUV,Pacific,670.0,"$85,931.75 USD",1289.79,15,2024-11-17
CON-004647,CUST-00825,EQE Electric,Pacific,694.0,89030.34,580.8,0,2024-12-23
CON-004648,CUST-00118,C-Class Sedan,Southwest,636.0,95626.51,1023.0,0,2024-04-03
CON-004649,CUST-00612,S-Class Luxury,Midwest,597.0,100453.34,1038.2,0,2025-12-11
CON-004650,CUST-00380,EQE Electric,Midwest,709.0,88979.34,933.97,0,2024-06-17
CON-004651,CUST-00929,S-Class Luxury,Northeast,848.0,55161.52,1225.06,0,2024-10-23
CON-004652,CUST-00920,EQE Electric,Southeast,659.0,109293.9,949.74,0,2025-05-30
CON-004653,CUST-00679,GLE SUV,Northeast,781.0,97230.18,1041.33,0,2024-04-07
CON-004654,CUST-00290,GLS Luxury SUV,Pacific,804.0,98058.99,1536.78,0,2025-12-05
CON-004655,CUST-00440,E-Class Sedan,Southeast,738.0,119707.32,710.74,0,2024-12-15
CON-004656,CUST-00668,GLS Luxury SUV,Northeast,783.0,103214.76,1304.85,0,2025-08-01
CON-004657,CUST-00933,C-Class Sedan,Southwest,716.0,105477.87,1157.27,60,2025-10-11
CON-004658,CUST-00007,E-Class Sedan,Pacific,652.0,115869.47,896.59,0,2025-02-04
CON-004659,CUST-00196,S-Class Luxury,Midwest,627.0,47846.39,1445.8,0,2025-03-26
CON-004660,CUST-00421,GLE SUV,Northeast,597.0,77306.83,1216.54,0,2025-04-19
CON-004661,CUST-00568,GLE SUV,Pacific,846.0,84348.2,1120.57,0,2025-02-22
CON-004662,CUST-00833,S-Class Luxury,Pacific,598.0,62988.44,1367.97,0,2024-01-04
CON-004663,CUST-00193,C-Class Sedan,Midwest,679.0,106349.28,1542.98,0,2024-11-19
CON-004664,CUST-00559,S-Class Luxury,Midwest,695.0,99805.67,1764.47,0,2025-01-03
CON-004665,CUST-00148,EQE Electric,Midwest,653.0,96275.06,1318.16,0,2025-09-05
CON-004666,CUST-00787,C-Class Sedan,Northeast,848.0,119757.7,1636.77,0,2025-01-29
CON-004667,CUST-00669,E-Class Sedan,Midwest,704.0,57047.42,501.42,0,2025-07-09
CON-004668,CUST-00202,S-Class Luxury,Southwest,695.0,97513.87,1189.31,0,2024-04-28
CON-004669,CUST-00444,C-Class Sedan,Pacific,753.0,81869.38,779.04,0,2025-11-30
CON-004670,CUST-00914,E-Class Sedan,Midwest,760.0,61604.08,622.45,0,2024-07-08
CON-004671,CUST-00988,S-Class Luxury,Pacific,805.0,48649.88,1191.56,0,2025-09-13
CON-004672,CUST-00419,GLE SUV,Southeast,736.0,111150.13,1470.87,15,2025-02-19
CON-004673,CUST-00427,S-Class Luxury,Southeast,743.0,85613.72,1035.95,0,2024-04-15
CON-004674,CUST-00479,GLS Luxury SUV,Midwest,650.0,105119.38,1371.14,0,2024-06-13
CON-004675,CUST-00475,S-Class Luxury,Pacific,,81354.32,1136.64,0,2025-09-29
CON-004676,CUST-00126,GLS Luxury SUV,Southeast,705.0,53698.05,1068.21,0,2024-12-11
CON-004677,CUST-00395,E-Class Sedan,Midwest,724.0,63691.65,877.33,0,2024-04-07
CON-004678,CUST-00817,S-Class Luxury,Pacific,755.0,67430.8,997.37,0,2025-04-30
CON-004679,CUST-00881,E-Class Sedan,Midwest,731.0,117699.46,954.73,0,2024-11-26
CON-004680,CUST-00806,E-Class Sedan,Pacific,,35478.83,1340.04,0,2025-01-04
CON-004681,CUST-00576,C-Class Sedan,Southeast,,118781.61,650.82,0,2025-03-17
CON-004682,CUST-00325,E-Class Sedan,Midwest,,118339.24,620.43,0,2024-04-29
CON-004683,CUST-00392,E-Class Sedan,Southeast,708.0,119672.82,1358.02,0,2024-10-25
CON-004684,CUST-00930,S-Class Luxury,Midwest,585.0,75510.0,1210.19,0,2024-05-22
CON-004685,CUST-00688,S-Class Luxury,Northeast,762.0,116923.76,1059.26,0,2025-12-07
CON-004686,CUST-00628,GLE SUV,Southeast,617.0,68625.93,698.18,0,2025-10-03
CON-004687,CUST-00440,C-Class Sedan,Southeast,695.0,37235.03,1034.34,60,2025-09-07
CON-004688,CUST-00204,E-Class Sedan,Southwest,681.0,54069.51,1526.65,0,2024-04-02
CON-004689,CUST-00486,C-Class Sedan,Southeast,587.0,115350.18,1656.51,0,2024-10-23
CON-004690,CUST-00833,GLS Luxury SUV,Pacific,797.0,36170.0,1413.35,0,2025-03-22
CON-004691,CUST-00031,E-Class Sedan,Midwest,786.0,81409.5,577.89,0,2025-04-24
CON-004692,CUST-00388,C-Class Sedan,Northeast,657.0,41426.14,1371.53,15,2025-12-12
CON-004693,CUST-00625,GLE SUV,Pacific,634.0,59343.71,813.28,0,2024-09-14
CON-004694,CUST-00877,GLE SUV,Pacific,807.0,42487.89,909.83,0,2025-06-05
CON-004695,CUST-00434,E-Class Sedan,Pacific,667.0,108059.93,754.64,0,2025-11-13
CON-004696,CUST-00837,GLS Luxury SUV,Pacific,589.0,85241.01,1508.48,0,2025-01-09
CON-004697,CUST-00926,GLE SUV,Northeast,743.0,111679.05,1343.18,0,2025-03-02
CON-004698,CUST-00376,GLE SUV,Southwest,818.0,93510.02,1295.39,0,2024-04-10
CON-004699,CUST-00344,GLS Luxury SUV,Southeast,723.0,117537.48,1368.36,0,2025-09-13
CON-004700,CUST-00443,C-Class Sedan,Pacific,597.0,78339.6,807.8,0,2024-08-31
CON-004701,CUST-00579,GLE SUV,Southeast,650.0,"$89,290.40 USD",1078.04,0,2024-01-23
CON-004702,CUST-00075,S-Class Luxury,Southeast,754.0,83986.25,1323.23,15,2024-12-19
CON-004703,CUST-00557,EQE Electric,Pacific,827.0,76162.14,1327.57,0,2025-04-10
CON-004704,CUST-00772,EQE Electric,Southwest,,106906.55,1529.41,0,2024-08-12
CON-004705,CUST-00666,GLE SUV,Southeast,847.0,89784.64,873.24,15,2025-03-19
CON-004706,CUST-00155,C-Class Sedan,Midwest,783.0,103111.54,1501.44,0,2024-09-25
CON-004707,CUST-00430,C-Class Sedan,Southeast,,101840.93,1072.24,0,2025-06-16
CON-004708,CUST-00363,E-Class Sedan,Pacific,637.0,51238.84,1371.22,0,2024-11-09
CON-004709,CUST-00448,S-Class Luxury,Northeast,780.0,90263.9,1092.44,0,2024-04-29
CON-004710,CUST-00987,C-Class Sedan,Southeast,691.0,51970.08,1733.19,0,2025-04-25
CON-004711,CUST-00234,GLS Luxury SUV,Southwest,707.0,84582.24,733.09,0,2024-04-29
CON-004712,CUST-00563,S-Class Luxury,Midwest,,92581.95,1377.51,0,2025-12-10
CON-004713,CUST-00818,EQE Electric,Midwest,813.0,119764.98,1249.5,0,2024-05-15
CON-004714,CUST-00262,S-Class Luxury,Northeast,626.0,37596.07,724.55,0,2024-03-17
CON-004715,CUST-00827,GLS Luxury SUV,Northeast,694.0,42755.6,585.81,0,2024-12-19
CON-004716,CUST-00125,GLE SUV,Southeast,834.0,41547.27,1538.89,0,2024-02-27
CON-004717,CUST-00911,GLS Luxury SUV,Pacific,802.0,68860.71,704.69,0,2024-03-26
CON-004718,CUST-00245,GLS Luxury SUV,Southwest,703.0,104835.01,742.46,0,2024-01-01
CON-004719,CUST-00542,GLE SUV,Midwest,739.0,106744.79,1771.96,30,2024-03-17
CON-004720,CUST-00938,GLE SUV,Northeast,675.0,97643.27,1432.44,0,2025-06-05
CON-004721,CUST-00485,GLE SUV,Southwest,686.0,111234.65,825.63,0,2025-03-19
CON-004722,CUST-00122,GLE SUV,Pacific,699.0,62443.1,1268.23,0,2025-08-03
CON-004723,CUST-00125,GLE SUV,Midwest,680.0,42493.14,1194.35,0,2024-05-27
CON-004724,CUST-00549,GLS Luxury SUV,Midwest,682.0,39943.01,1597.82,0,2025-07-27
CON-004725,CUST-00170,E-Class Sedan,Pacific,745.0,107431.28,1448.12,0,2025-06-08
CON-004726,CUST-00124,E-Class Sedan,Midwest,765.0,97087.09,1581.24,0,2024-07-04
CON-004727,CUST-00869,C-Class Sedan,Pacific,611.0,94382.3,774.96,30,2025-11-07
CON-004728,CUST-00035,E-Class Sedan,Midwest,645.0,63872.49,1332.28,0,2025-06-05
CON-004729,CUST-00087,EQE Electric,Southeast,758.0,67291.94,552.31,0,2024-06-10
CON-004730,CUST-00646,E-Class Sedan,Pacific,846.0,116439.65,589.62,0,2024-10-16
CON-004731,CUST-00708,GLS Luxury SUV,Southwest,616.0,40423.4,1427.59,0,2025-02-24
CON-004732,CUST-00786,GLE SUV,Southeast,780.0,100767.2,531.75,0,2024-07-14
CON-004733,CUST-00201,GLE SUV,Southwest,628.0,61318.83,1253.69,0,2024-02-03
CON-004734,CUST-00369,GLS Luxury SUV,Midwest,747.0,38319.64,1592.53,15,2025-11-02
CON-004735,CUST-00797,EQE Electric,Southwest,842.0,"$98,118.46 USD",993.92,0,2025-08-19
CON-004736,CUST-00077,E-Class Sedan,Southeast,,63127.51,558.29,0,2025-07-23
CON-004737,CUST-00059,GLS Luxury SUV,Pacific,755.0,96382.54,1428.0,0,2025-02-11
CON-004738,CUST-00431,C-Class Sedan,Northeast,590.0,95150.62,1708.59,0,2024-10-23
CON-004739,CUST-00638,GLE SUV,Southwest,780.0,80456.88,1432.32,0,2025-06-20
CON-004740,CUST-00500,S-Class Luxury,Northeast,582.0,101076.72,1251.98,0,2024-02-05
CON-004741,CUST-00913,C-Class Sedan,Southwest,793.0,84388.26,799.04,0,2024-09-20
CON-004742,CUST-00109,EQE Electric,Southwest,611.0,59364.13,519.99,0,2025-01-16
CON-004743,CUST-00736,C-Class Sedan,Pacific,627.0,97399.8,1403.07,15,2024-04-23
CON-004744,CUST-00278,GLS Luxury SUV,Midwest,,85076.88,800.33,0,2025-09-08
CON-004745,CUST-00068,E-Class Sedan,Southeast,778.0,36081.82,1615.61,0,2025-08-27
CON-004746,CUST-00069,GLE SUV,Southeast,668.0,111639.76,1106.27,30,2025-08-23
CON-004747,CUST-00165,EQE Electric,Southeast,688.0,81379.71,1189.83,30,2025-03-18
CON-004748,CUST-00489,EQE Electric,Midwest,687.0,108833.32,1480.12,0,2024-06-11
CON-004749,CUST-00305,S-Class Luxury,Northeast,619.0,110032.63,1513.26,0,2024-02-07
CON-004750,CUST-00909,C-Class Sedan,Southeast,631.0,72822.17,1335.45,0,2024-04-01
CON-004751,CUST-00674,S-Class Luxury,Northeast,691.0,78151.1,1719.96,0,2025-09-22
CON-004752,CUST-00365,E-Class Sedan,Midwest,647.0,70339.12,1776.99,0,2025-12-23
CON-004753,CUST-00854,E-Class Sedan,Midwest,768.0,73202.13,1730.95,30,2025-11-02
CON-004754,CUST-00821,S-Class Luxury,Pacific,788.0,111087.51,1571.43,0,2024-04-10
CON-004755,CUST-00379,GLE SUV,Southeast,644.0,101992.24,1417.31,0,2025-05-21
CON-004756,CUST-00343,E-Class Sedan,Pacific,641.0,45754.68,1362.32,0,2024-06-27
CON-004757,CUST-00947,S-Class Luxury,Southeast,837.0,86876.16,634.88,0,2024-10-10
CON-004758,CUST-00899,C-Class Sedan,Midwest,713.0,119652.06,852.93,0,2024-12-20
CON-004759,CUST-00554,S-Class Luxury,Midwest,701.0,85621.81,507.39,0,2024-10-23
CON-004760,CUST-00354,S-Class Luxury,Southwest,,101799.09,678.63,0,2025-06-18
CON-004761,CUST-00416,GLS Luxury SUV,Southwest,789.0,100370.23,1071.0,0,2025-05-02
CON-004762,CUST-00109,E-Class Sedan,Midwest,668.0,64776.99,690.5,0,2024-10-05
CON-004763,CUST-00563,GLE SUV,Midwest,746.0,66607.19,1672.16,0,2025-06-27
CON-004764,CUST-00762,GLE SUV,Northeast,607.0,96546.5,1547.41,0,2025-10-11
CON-004765,CUST-00497,GLS Luxury SUV,Northeast,817.0,77498.6,593.1,0,2025-08-15
CON-004766,CUST-00341,EQE Electric,Pacific,642.0,83498.51,823.59,30,2024-12-20
CON-004767,CUST-00942,GLE SUV,Southwest,834.0,95596.99,1564.79,45,2024-11-14
CON-004768,CUST-00383,S-Class Luxury,Southwest,620.0,101093.88,1543.96,0,2024-07-13
CON-004769,CUST-00533,GLS Luxury SUV,Midwest,608.0,58078.91,1729.09,0,2024-04-02
CON-004770,CUST-00300,C-Class Sedan,Midwest,659.0,47477.47,1796.81,0,2025-03-08
CON-004771,CUST-00139,E-Class Sedan,Pacific,630.0,59802.54,1769.15,90,2025-07-11
CON-004772,CUST-00359,E-Class Sedan,Southwest,691.0,78140.76,1033.18,0,2024-01-27
CON-004773,CUST-00836,E-Class Sedan,Northeast,669.0,"$64,082.01 USD",825.43,0,2025-02-18
CON-004774,CUST-00499,S-Class Luxury,Southeast,,83310.83,1485.93,0,2024-06-10
CON-004775,CUST-00385,C-Class Sedan,Pacific,729.0,39544.59,889.05,0,2024-04-10
CON-004776,CUST-00604,GLS Luxury SUV,Southeast,822.0,78328.78,1548.32,0,2025-11-29
CON-004777,CUST-00959,GLS Luxury SUV,Northeast,717.0,66278.72,1194.14,0,2025-04-17
